"","ID","X.x","locality","sites","region","area","biomassarea1","biomassarea2","biomassarea","lon","lat","grav_total","Age_of_protection","Class","distprox","X.y","pare5in","pare15in","pare5inN","pare15inN","pare5out","pare15out","pare5outN","pare15outN","pare5btw","pare15btw","pare5LR","pare15LR","parein","pare25in","pareinN","pare25inN","pareout","pare25out","pareoutN","pare25outN","parebtw","pare25btw","pare25LR","pareLR","crypto5in","crypto15in","crypto35in","crypto5inN","crypto15inN","crypto35inN","crypto5out","crypto15out","crypto35out","crypto5outN","crypto15outN","crypto35outN","crypto5btw","crypto15btw","crypto35btw","crypto5LR","crypto15LR","crypto35LR","cryptoin","cryptoinN","cryptoout","cryptooutN","cryptobtw","cryptoLR","transi5in","transi15in","transi35in","transi5inN","transi15inN","transi35inN","transi5out","transi15out","transi35out","transi5outN","transi15outN","transi35outN","transi5btw","transi15btw","transi35btw","transi5LR","transi15LR","transi35LR","transiin","transiinN","transiout","transioutN","transibtw","transiLR","residin","resid5in","resid15in","resid35in","residinN","resid5inN","resid15inN","resid35inN","residout","resid5out","resid15out","resid35out","residoutN","resid5outN","resid15outN","resid35outN","residbtw","resid5btw","resid15btw","resid35btw","residLR","resid5LR","resid15LR","resid35LR","TotalinN","TotaloutN","Totalbtw","TotalLR","logbiomassarea"
"407","V9385",157,"guarapari","guarapari_1","sw_atlantic",5040,55.1579366823646,55.1579366823646,85.9328649155507,-40.3932,-20.656,464.3606489,0,"Fished",317.095693301698,14123,3,4,0.000202661622644059,0.000270215496858745,0,0,0,0,0,0,0,0,2,3,0.000135107748429372,0.000202661622644059,0,0,0,0,0,0,0,0,4,1,0,0.000270215496858745,6.75538742146862e-05,0,3,0,0,0.000202661622644059,0,0,29,0,0,0,0,0,4,0.000270215496858745,0,0,0,0,4,2,2,0.000270215496858745,0.000135107748429372,0.000135107748429372,0,0,0,0,0,0,0,0,0,0,0,0,3,0.000202661622644059,0,0,0,0,2,4,4,4,0.000135107748429372,0.000270215496858745,0.000270215496858745,0.000270215496858745,0,2,1,1,0,0.000135107748429372,6.75538742146862e-05,6.75538742146862e-05,0,38,15,17,0,0,0,0,0.00236438559751402,0.000472877119502803,99,0,4.45356635087818
"408","V9385",158,"guarapari","guarapari_2","sw_atlantic",1560,38.6125921905549,38.6125921905549,46.4176087878957,-40.2784,-20.3632,2830.210011,0,"Fished",282.447249192891,14123,3,4,0.000202661622644059,0.000270215496858745,0,0,0,0,0,0,0,0,2,3,0.000135107748429372,0.000202661622644059,0,0,0,0,0,0,0,0,4,1,0,0.000270215496858745,6.75538742146862e-05,0,3,0,0,0.000202661622644059,0,0,29,0,0,0,0,0,4,0.000270215496858745,0,0,0,0,4,2,2,0.000270215496858745,0.000135107748429372,0.000135107748429372,0,0,0,0,0,0,0,0,0,0,0,0,3,0.000202661622644059,0,0,0,0,2,4,4,4,0.000135107748429372,0.000270215496858745,0.000270215496858745,0.000270215496858745,0,2,1,1,0,0.000135107748429372,6.75538742146862e-05,6.75538742146862e-05,0,38,15,17,0,0,0,0,0.00236438559751402,0.000472877119502803,99,0,3.83767888697953
"409","V9387",1,"abrolhos","abrolhos_1","sw_atlantic",6560,129.245491153322,129.245491153322,135.102410397464,-38.6928,-17.9649,24.5418829,36,"Restricted",6.27460403599232,14125,3,4,0.000202661622644059,0.000270215496858745,0,0,0,0,0,0,0,0,1,2,6.75538742146862e-05,0.000135107748429372,1,0,6.75538742146862e-05,0,16,0,0,0,5,1,0,0.000337769371073431,6.75538742146862e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.000202661622644059,0,0,0,0,3,2,2,0.000202661622644059,0.000135107748429372,0.000135107748429372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,6.75538742146862e-05,0.000202661622644059,0.000270215496858745,6.75538742146862e-05,1,1,2,1,6.75538742146862e-05,6.75538742146862e-05,0.000135107748429372,6.75538742146862e-05,16,20,5,16,0,0,0,0,0.00202661622644059,0.000270215496858744,41,0,4.90603308638704
"410","V9387",208,"neb","neb_1","sw_atlantic",6000,430.236789574904,430.236789574904,451.254835709737,-38.6798,-17.9716,23.12337527,36,"Restricted",5.38187601205542,14125,3,4,0.000202661622644059,0.000270215496858745,0,0,0,0,0,0,0,0,1,2,6.75538742146862e-05,0.000135107748429372,1,0,6.75538742146862e-05,0,16,0,0,0,5,1,0,0.000337769371073431,6.75538742146862e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.000202661622644059,0,0,0,0,3,2,2,0.000202661622644059,0.000135107748429372,0.000135107748429372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,6.75538742146862e-05,0.000202661622644059,0.000270215496858745,6.75538742146862e-05,1,1,2,1,6.75538742146862e-05,6.75538742146862e-05,0.000135107748429372,6.75538742146862e-05,16,20,5,16,0,0,0,0,0.00202661622644059,0.000270215496858744,41,0,6.11203222584394
"411","V9388",210,"neb","neb_3","sw_atlantic",2000,198.971917367715,198.971917367715,199.599004083391,-39.0281,-17.4784,58.58279555,36,"Restricted",5.87276920009474,14126,3,3,0.000202661622644059,0.000202661622644059,5,7,0.000337769371073431,0.000472877119502804,0,0,304,153,4,3,0.000270215496858745,0.000202661622644059,0,7,0,0.000472877119502804,0,1,10,0,5,3,1,0.000337769371073431,0.000202661622644059,6.75538742146862e-05,9,3,1,0.000607984867932176,0.000202661622644059,6.75538742146862e-05,113,0,1,272,102,0,5,0.000337769371073431,4,0.000270215496858745,30.6666666666667,0,3,3,2,0.000202661622644059,0.000202661622644059,0.000135107748429372,6,4,3,0.000405323245288117,0.000270215496858745,0.000202661622644059,0,0,4,314,45,0,2,0.000135107748429372,1,6.75538742146862e-05,0.5,0,4,6,5,6,0.000270215496858745,0.000405323245288117,0.000337769371073431,0.000405323245288117,0,9,7,1,0,0.000607984867932176,0.000472877119502804,6.75538742146862e-05,0,134.5,1.33333333333333,2,0,273,82,0,0.00290481659123151,0.00418834020131055,256.833333333333,1555,5.29631037430275
"412","V9391",209,"neb","neb_2","sw_atlantic",3000,229.594634476879,229.594634476879,231.494937121624,-38.9794,-17.677,46.43862614,26,"Restricted",6.70345368524277,14130,2,4,0.000135107748429372,0.000270215496858745,0,0,0,0,0,0,0,0,2,3,0.000135107748429372,0.000202661622644059,0,0,0,0,0,0,0,0,3,0,0,0.000202661622644059,0,0,1,0,0,6.75538742146862e-05,0,0,0,0,0,0,0,0,3,0.000202661622644059,0,0,0,0,3,3,2,0.000202661622644059,0.000202661622644059,0.000135107748429372,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000135107748429372,0,0,0,0,2,3,4,2,0.000135107748429372,0.000202661622644059,0.000270215496858745,0.000135107748429372,0,2,2,3,0,0.000135107748429372,0.000135107748429372,0.000202661622644059,0,0,9.5,35,0,0,0,0,0.0019590623522259,0.000540430993717489,44.5,0,5.44455800340215
"413","V9399",237,"noronha","noronha_1","offshore_sw_atlantic",3560,220.289579355567,220.289579355567,250.630319251184,-32.4135,-3.8385,853.0534328,30,"Restricted",6.39887996122393,14138,3,2,0.000202661622644059,0.000135107748429372,13,12,0.000878200364790921,0.000810646490576235,0,0,104,0,6,2,0.000405323245288117,0.000135107748429372,15,10,0.00101330811322029,0.000675538742146862,0,8,0,26,7,6,5,0.000472877119502804,0.000405323245288117,0.000337769371073431,13,13,12,0.000878200364790921,0.000878200364790921,0.000810646490576235,45,96,11.5,602,349,21,6,0.000405323245288117,16,0.00108086198743498,0,205,2,2,0,0.000135107748429372,0.000135107748429372,0,11,11,6,0.000743092616361548,0.000743092616361548,0.000405323245288117,1,13,0,0,0,0,0,0,4,0.000270215496858745,0,0,6,6,6,6,0.000405323245288117,0.000405323245288117,0.000405323245288117,0.000405323245288117,15,15,16,16,0.00101330811322029,0.00101330811322029,0.00108086198743498,0.00108086198743498,0,58.6666666666667,0,6.7,26,674,316,53,0.00317503208809025,0.00999797338377356,239.866666666667,2119,5.52397902178048
"414","V9399",343,"rocas","rocas_1","offshore_sw_atlantic",6240,315.412571324408,315.412571324408,406.881979855287,-33.8153,-3.8609,8.759246726,40,"Closed",161.454812495604,14138,3,2,0.000202661622644059,0.000135107748429372,13,12,0.000878200364790921,0.000810646490576235,0,0,104,0,6,2,0.000405323245288117,0.000135107748429372,15,10,0.00101330811322029,0.000675538742146862,0,8,0,26,7,6,5,0.000472877119502804,0.000405323245288117,0.000337769371073431,13,13,12,0.000878200364790921,0.000878200364790921,0.000810646490576235,45,96,11.5,602,349,21,6,0.000405323245288117,16,0.00108086198743498,0,205,2,2,0,0.000135107748429372,0.000135107748429372,0,11,11,6,0.000743092616361548,0.000743092616361548,0.000405323245288117,1,13,0,0,0,0,0,0,4,0.000270215496858745,0,0,6,6,6,6,0.000405323245288117,0.000405323245288117,0.000405323245288117,0.000405323245288117,15,15,16,16,0.00101330811322029,0.00101330811322029,0.00108086198743498,0.00108086198743498,0,58.6666666666667,0,6.7,26,674,316,53,0.00317503208809025,0.00999797338377356,239.866666666667,2119,6.00852316760595
"415","V9427",438,"stpauls_rocks","stpauls_rocks_1","offshore_sw_atlantic",5000,533.625603147046,533.625603147046,566.049105570854,-29.3446,0.9181,0,1,"Closed",3.66203047301421,14170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33868083339895
"416","V9428",449,"trindade","trindade_1","offshore_sw_atlantic",11440,648.92729082769,648.92729082769,716.76149164276,-29.3227,-20.5076,0,1,"Closed",41.9499539455468,14171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57474313762101
"417","V9428",450,"trindade","trindade_2","offshore_sw_atlantic",680,1330.12691011292,1475.59325839003,1503.47815671038,-28.8568,-20.4741,0,1,"Closed",7.18543611247873,14171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31553647402932
"418","V9429",429,"southern_coral_sea","southern_coral_sea_7","sw_pacific",10000,111.790072642377,111.790072642377,126.672484938671,155.763,-21.2321,9.3e-05,7,"Closed",4.65566239731757,14172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84160489672375
"419","V9446",42,"central_coral_sea","central_coral_sea_19","sw_pacific",7000,283.829950161149,283.829950161149,572.352049933749,150.3072,-16.5689,0.181255823,7,"Closed",5.76091970123479,14191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34975427396679
"420","V9463",45,"central_coral_sea","central_coral_sea_21","sw_pacific",7000,474.882184614518,474.882184614518,597.657316676985,147.8493,-16.4949,0.599937535,7,"Closed",5.28673599305301,14210,31,25,0.00209417010065527,0.00168884685536716,75,74,0.00506654056610147,0.00499898669188678,1277.11039265329,3616.66869657961,10,0,29,7,0.0019590623522259,0.000472877119502804,275,50,0.0185773154090387,0.00337769371073431,33401.4850963928,9807.25986367694,0,0,58,6,3,0.0039181247044518,0.000405323245288117,0.000202661622644059,167,30,27,0.0112814969938526,0.00202661622644059,0.00182395460379653,2792.01311683071,1175.75,37640.8833333333,9,0,0,26,0.00175640072958184,232,0.0156724988178072,39124.5974981276,0,18,10,0,0.00121596973586435,0.000675538742146862,0,57,74,73,0.00385057083023711,0.00499898669188678,0.00493143281767209,62356.9329990918,792457.840175426,0,0,1,0,0,0,54,0.00364790920759306,0,0,29,55,56,49,0.0019590623522259,0.00371546308180774,0.00378301695602243,0.00331013983651962,275,164,255,310,0.0185773154090387,0.0110788353712085,0.017226237924745,0.0209417010065527,33401.4850963928,19278.5350053514,12631.136976667,62689.8758705502,0,9,0,0,0.0214821320002702,0.0916030534351145,1005724.00643016,29,6.39301754066014
"421","V9471",51,"central_coral_sea","central_coral_sea_6","sw_pacific",2000,214.055666679826,214.055666679826,381.35401342796,149.9051,-16.9665,0.242196096,7,"Closed",10.7338095048631,14219,57,51,0.00385057083023711,0.003445247584949,102,148,0.00689049516989799,0.00999797338377356,2337.52194717894,3085.79740580814,0,0,56,27,0.00378301695602243,0.00182395460379653,266,173,0.0179693305411065,0.0116868202391407,16317.7434371316,7122.38872696789,0,0,96,22,3,0.00648517192460988,0.0014861852327231,0.000202661622644059,178,39,29,0.0120245896102141,0.00263460109437276,0.0019590623522259,2447.63872989281,56662.7833333334,28441.7333333333,0,0,0,34,0.00229683172329933,256,0.0172937917989597,3777.69414327401,0,22,19,10,0.0014861852327231,0.00128352361007904,0.000675538742146862,90,124,106,0.00607984867932176,0.00837668040262109,0.00716071066675674,2567.57909397575,9504.13702551522,42199.9875528554,0,0,0,15,0.00101330811322029,80,0.0054043099371749,146749.996452403,0,56,100,134,65,0.00378301695602243,0.00675538742146862,0.00905221914476795,0.0043910018239546,266,178,300,295,0.0179693305411065,0.0120245896102141,0.0202661622644059,0.0199283928933324,16317.7434371316,2226.66586118895,7192.70811235548,24207.0675799508,0,0,0,0,0.0409376477740999,0.119029926366277,187996.008702356,0,5.94372811281856
"422","V9482",49,"central_coral_sea","central_coral_sea_4","sw_pacific",5000,241.726872014919,306.034072014919,559.127458950821,149.195,-16.9329,0.326855143,7,"Closed",6.02503955097928,14231,37,45,0.00249949334594339,0.00303992433966088,95,112,0.00641761805039519,0.00756603391204486,2259.86038989809,8096.1798675488,12,0,31,17,0.00209417010065527,0.00114841586164967,232,129,0.0156724988178072,0.00871444977369452,26351.7598511846,160597.405321947,0,0,78,14,5,0.00526920218874552,0.000945754239005607,0.000337769371073431,148,32,19,0.00999797338377356,0.00216172397486996,0.00128352361007904,3819.98548743044,69608.5119047619,86196.6928571428,27,0,0,25,0.00168884685536716,262,0.0176991150442478,9770.28019315625,0,32,31,3,0.00216172397486996,0.00209417010065527,0.000202661622644059,58,75,51,0.0039181247044518,0.00506654056610147,0.003445247584949,26221.8458695958,25424.004886141,8423.22849662534,2,0,0,4,0.000270215496858745,17,0.00114841586164967,24046.8551928539,0,31,71,89,37,0.00209417010065527,0.00479632506924272,0.00601229480510707,0.00249949334594339,232,150,245,299,0.0156724988178072,0.0101330811322029,0.0165506991825981,0.0201986083901912,26351.7598511846,1337.12222921164,6748.4634727694,26891.915626875,0,29,1,0,0.031007228264541,0.0954536242653516,425625.216409947,71,6.3263774595986
"423","V9485",50,"central_coral_sea","central_coral_sea_5","sw_pacific",8000,262.94391827933,262.94391827933,309.021802275171,149.9993,-16.9304,0.228821343,7,"Closed",5.49309591246244,14234,84,63,0.00567452543403364,0.00425589407552523,90,153,0.00607984867932176,0.010335742754847,11973.4468988793,1109.71694508561,32,0,50,38,0.00337769371073431,0.00256704722015808,375,156,0.0253327028305073,0.010538404377491,18536.634390428,99368.3541374582,0,0,138,36,9,0.0093224346416267,0.0024319394717287,0.000607984867932176,198,40,32,0.0133756670945079,0.00270215496858745,0.00216172397486996,592608.63695944,198793.126515151,5257.3,11,0,0,74,0.00499898669188678,382,0.0258055799500101,46103.5892075497,0,65,46,23,0.0043910018239546,0.00310747821387557,0.00155373910693778,69,97,116,0.00466121732081335,0.00655272579882456,0.0078362494089036,3776.42944388291,1903.44784908837,25611.3674966272,40,0,0,6,0.000405323245288117,79,0.00533675606296021,13848.7394475254,0,50,145,118,96,0.00337769371073431,0.0097953117611295,0.00797135715733297,0.00648517192460988,375,208,290,443,0.0253327028305073,0.0140512058366547,0.019590623522259,0.029926366277106,18536.634390428,2594317.97201743,147269.653846893,49536.0271089374,0,16,0,0,0.0581638856988448,0.127811930014186,3731525.47921887,99,5.73341183193351
"424","V9496",40,"central_coral_sea","central_coral_sea_17","sw_pacific",4500,392.383739486522,392.383739486522,466.089990314449,148.4922,-17.8513,0.730447591,7,"Closed",5.60884669101378,14246,39,30,0.00263460109437276,0.00202661622644059,84,90,0.00567452543403364,0.00607984867932176,14375.205269869,6944.26517540379,6,3,13,10,0.000878200364790921,0.000675538742146862,317,60,0.0214145781260555,0.00405323245288117,46319.5731740382,2829.60237762489,0,0,84,7,2,0.00567452543403364,0.000472877119502804,0.000135107748429372,151,32,26,0.0102006350064176,0.00216172397486996,0.00175640072958184,5759.61838750989,355,34735.55,1,0,0,32,0.00216172397486996,272,0.0183746537863946,111016.04351878,0,25,26,1,0.00168884685536716,0.00175640072958184,6.75538742146862e-05,58,59,65,0.0039181247044518,0.00398567857866649,0.0043910018239546,130223.175265823,45555.2758466255,1382.76463644474,2,1,0,4,0.000270215496858745,49,0.00331013983651962,14611.5123792816,0,13,88,70,24,0.000878200364790921,0.00594474093089239,0.00472877119502804,0.00162129298115247,317,163,245,324,0.0214145781260555,0.0110112814969939,0.0165506991825981,0.0218874552455583,46319.5731740382,8168.54307735617,41878.6428176316,12105.302551859,0,3,11,0,0.0274268729311626,0.0916706073093292,304312.945406148,27,6.14437872774464
"425","V9499",41,"central_coral_sea","central_coral_sea_18","sw_pacific",5000,308.597584969498,338.926491677543,569.246699752579,148.4486,-17.7109,0.703473762,7,"Closed",7.65975147040407,14249,32,55,0.00216172397486996,0.00371546308180774,122,187,0.00824157265419172,0.0126325744781463,2975.67711022055,3307.00629291018,0,0,45,57,0.00303992433966088,0.00385057083023711,281,178,0.0189826386543268,0.0120245896102141,1481.69287411344,70859.3512889114,0,0,74,8,3,0.00499898669188678,0.00054043099371749,0.000202661622644059,189,39,28,0.0127676822265757,0.00263460109437276,0.00189150847801121,3777.85193300881,6891.58333333333,2855.83333333334,44,0,0,48,0.00324258596230494,307,0.0207390393839087,26695.4026417581,5,10,28,21,0.000675538742146862,0.00189150847801121,0.00141863135850841,67,114,95,0.00452610957238398,0.00770114166047423,0.00641761805039519,779.754972499375,25355.7281338892,20171.5450525857,0,0,0,1,6.75538742146862e-05,59,0.00398567857866649,382.024341727562,0,45,71,115,61,0.00303992433966088,0.00479632506924272,0.00776869553468891,0.00412078632709586,281,191,334,333,0.0189826386543268,0.0129027899750051,0.0225629939877052,0.0224954401134905,1481.69287411344,32249.4557844756,10891.0957932215,3328.78610823022,0,43,0,0,0.0361413227048571,0.126798621900966,183443.669136619,87,6.34431390739095
"426","V9513",39,"central_coral_sea","central_coral_sea_16","sw_pacific",4000,255.324532924872,255.324532924872,398.04508640268,149.6135,-18.0708,0.436503634,7,"Closed",69.4931356201094,14266,100,78,0.00675538742146862,0.00526920218874552,132,158,0.00891711139633858,0.0106735121259204,48910.1155425597,35091.4309842808,8,3,37,40,0.00249949334594339,0.00270215496858745,354,159,0.0239140714719989,0.0107410660001351,12647.5008086132,9173.07247644952,0,0,135,22,6,0.00911977301898264,0.0014861852327231,0.000405323245288117,190,36,30,0.0128352361007904,0.0024319394717287,0.00202661622644059,22814.1053887743,30337.7333333333,24369.85,10,0,0,63,0.00425589407552523,303,0.0204688238870499,6221.9488367289,0,63,44,23,0.00425589407552523,0.00297237046544619,0.00155373910693778,63,77,114,0.00425589407552523,0.00520164831453084,0.00770114166047423,10760.3589339006,6551.86389350896,9695.42762761996,0,0,0,16,0.00108086198743498,57,0.00385057083023711,21067.4428429012,0,37,146,114,72,0.00249949334594339,0.00986286563534419,0.00770114166047423,0.00486387894345741,354,208,269,387,0.0239140714719989,0.0140512058366547,0.0181719921637506,0.0261433493210836,12647.5008086132,5528.65384125624,5763.07692177225,12439.5056563137,0,10,0,0,0.0569479159629805,0.123150712693373,221435.194599769,31,5.98656528128726
"427","V9519",54,"central_coral_sea","central_coral_sea_9","sw_pacific",4000,95.2119119428761,95.2119119428761,115.934828482856,151.984,-17.1153,0.002573642,7,"Closed",11.9180557029623,14272,37,39,0.00249949334594339,0.00263460109437276,131,165,0.00884955752212389,0.0111463892454232,951.475768411394,12102.3864138154,10,0,30,24,0.00202661622644059,0.00162129298115247,368,207,0.0248598257110045,0.01398365196244,6027.441593411,192464.074004727,0,0,44,7,9,0.00297237046544619,0.000472877119502804,0.000607984867932176,189,36,36,0.0127676822265757,0.0024319394717287,0.0024319394717287,1345.5026986987,311.833333333333,204876.088095238,5,0,0,53,0.00358035533337837,386,0.0260757954468689,27212.3301880204,0,6,7,18,0.000405323245288117,0.000472877119502804,0.00121596973586435,76,113,113,0.00513409444031615,0.00763358778625954,0.00763358778625954,4763.96168070495,5886.25791423897,24914.0943102532,0,0,0,3,0.000202661622644059,69,0.00466121732081335,7305.28327196484,0,30,40,64,53,0.00202661622644059,0.00270215496858745,0.00432344794973992,0.00358035533337837,368,193,276,389,0.0248598257110045,0.0130378977234344,0.0186448692832534,0.0262784570695129,6027.441593411,4172.86386020918,5252.68026819671,1704.70430797323,0,2,0,0,0.0235087482267108,0.129973653989056,458745.9226558,17,4.75302820980079
"428","V9523",53,"central_coral_sea","central_coral_sea_8","sw_pacific",5000,386.852094137292,386.852094137292,658.075177786706,152.0767,-17.1215,0.000344196,7,"Closed",5.04005217249834,14277,38,36,0.00256704722015808,0.0024319394717287,128,166,0.00864689589947984,0.0112139431196379,6046.86877946667,7516.35020281193,0,0,39,32,0.00263460109437276,0.00216172397486996,332,200,0.0224278862392758,0.0135107748429372,2536.88605151004,7335.1361348677,0,0,89,18,0,0.00601229480510707,0.00121596973586435,0,193,39,33,0.0130378977234344,0.00263460109437276,0.00222927784908465,2225.71007174722,10000.5,0,0,0,0,41,0.00276970884280213,340,0.0229683172329933,2590.09879246241,0,20,25,20,0.00135107748429372,0.00168884685536716,0.00135107748429372,72,102,119,0.00486387894345741,0.00689049516989799,0.00803891103154766,5257.41101931203,14388.4626808698,24359.2546616253,0,0,0,8,0.00054043099371749,54,0.00364790920759306,3572.09377190862,0,39,87,89,50,0.00263460109437276,0.0058771870566777,0.00601229480510707,0.00337769371073431,332,190,271,367,0.0224278862392758,0.0128352361007904,0.01830709991218,0.0247922718367898,2536.88605151004,3345.75183597046,4532.78771662392,5356.5486300024,0,0,0,0,0.0340471526042018,0.12700128352361,90364.7817332974,0,6.48931917675454
"429","V9539",34,"central_coral_sea","central_coral_sea_10","sw_pacific",2000,484.892858998633,484.892858998633,639.445086477352,151.8413,-17.1141,0.005860597,7,"Closed",5.2492645191991,14294,58,45,0.0039181247044518,0.00303992433966088,76,67,0.00513409444031615,0.00452610957238398,209637.576518736,17594.8777838759,6,0,48,9,0.00324258596230494,0.000607984867932176,239,40,0.01614537593731,0.00270215496858745,231936.468450233,2895.10407359194,0,0,93,15,4,0.00628251030196582,0.00101330811322029,0.000270215496858745,148,26,19,0.00999797338377356,0.00175640072958184,0.00128352361007904,29465.0467986267,77157.5999999998,30184.9,2,0,0,58,0.0039181247044518,211,0.0142538674592988,26055.4391197053,0,33,45,31,0.00222927784908465,0.00303992433966088,0.00209417010065527,50,47,34,0.00337769371073431,0.00317503208809025,0.00229683172329933,237654.7373781,52870.0796440218,108779.501754357,0,0,0,19,0.00128352361007904,23,0.00155373910693778,28804.9965351112,0,48,103,132,70,0.00324258596230494,0.00695804904411268,0.00891711139633858,0.00472877119502804,239,157,213,268,0.01614537593731,0.0106059582517057,0.0143889752077282,0.0181044382895359,231936.468450233,20889.7700233647,90739.6702053092,127542.290307903,0,2,2,1,0.0430993717489698,0.0773491859758157,1005411.15448789,13,6.46060074786725
"430","V9547",36,"central_coral_sea","central_coral_sea_13","sw_pacific",2000,462.603198326491,462.603198326491,489.726022678329,150.952,-17.4516,0.14848753,7,"Closed",5.17652868737297,14303,23,15,0.00155373910693778,0.00101330811322029,76,112,0.00513409444031615,0.00756603391204486,7517.2789421273,27449.9684520946,14,0,5,10,0.000337769371073431,0.000675538742146862,265,67,0.0179017766668918,0.00452610957238398,11392.3393765202,2877.3626121965,0,0,40,4,0,0.00270215496858745,0.000270215496858745,0,157,29,18,0.0106059582517057,0.0019590623522259,0.00121596973586435,2034.28627014321,5560.7,0,1,0,0,17,0.00114841586164967,224,0.0151320678240897,6325.13239861334,0,8,8,4,0.00054043099371749,0.00054043099371749,0.000270215496858745,53,58,57,0.00358035533337837,0.0039181247044518,0.00385057083023711,1263.27072977197,3929.96663471554,2311.71268493068,0,0,0,1,6.75538742146862e-05,29,0.0019590623522259,14864.977414423,0,5,44,33,7,0.000337769371073431,0.00297237046544619,0.00222927784908465,0.000472877119502804,265,185,250,299,0.0179017766668918,0.0124974667297169,0.0168884685536716,0.0201986083901912,11392.3393765202,8678.98619306088,1887.2612221756,162.162950848685,0,0,0,0,0.0132405593460785,0.0919408228061879,63672.956692065,15,6.1938460973379
"431","V9565",35,"central_coral_sea","central_coral_sea_12","sw_pacific",4500,323.25532833785,323.25532833785,622.193067167965,151.0713,-17.4272,0.13898351,7,"Closed",5.32896238971423,14323,26,31,0.00175640072958184,0.00209417010065527,97,100,0.00655272579882456,0.00675538742146862,32713.1557269817,15154.9431628888,64,6,24,4,0.00162129298115247,0.000270215496858745,234,69,0.0158076065662366,0.00466121732081335,90096.1571843686,327745.164457255,0,0,60,17,0,0.00405323245288117,0.00114841586164967,0,189,30,18,0.0127676822265757,0.00202661622644059,0.00121596973586435,15524.7018112425,38091.1666666667,0,36,0,0,14,0.000945754239005607,221,0.0149294062014457,42816.1532277864,0,17,9,2,0.00114841586164967,0.000607984867932176,0.000135107748429372,65,85,33,0.0043910018239546,0.00574207930824833,0.00222927784908465,1621.49320300304,5831.82572321592,172.494198423076,0,11,0,5,0.000337769371073431,21,0.00141863135850841,5221.35405882403,0,24,75,73,33,0.00162129298115247,0.00506654056610147,0.00493143281767209,0.00222927784908465,234,202,242,292,0.0158076065662366,0.0136458825913666,0.0163480375599541,0.0197257312706884,90096.1571843686,59449.9482916406,20057.4822564894,35032.0802288677,0,39,18,0,0.0234411943524961,0.0960616091332838,551394.455726674,174,6.43325044195203
